fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target,pH_normalized,sulfate_to_chloride_ratio,density_deviation
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,8,0.040000000000000036,0.646067415730337,0.0048399999999999554
9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,5,0.16999999999999993,0.4950495049504951,0.0012199999999999989
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,0.08999999999999986,0.7914338919925511,0.0046599999999999975
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,0.08999999999999986,0.7914338919925511,0.0046599999999999975
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,0.08999999999999986,0.7914338919925511,0.0046599999999999975
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,5,0.040000000000000036,0.8274647887323943,0.0024800000000000377
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,0.08999999999999986,0.7914338919925511,0.0046599999999999975
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,7,0.14000000000000012,0.8123249299719888,0.005719999999999947
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,0.040000000000000036,0.5751391465677179,0.0050200000000000244
6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,5,0.009999999999999787,0.5762081784386617,0.0042999999999999705
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,0.040000000000000036,0.5751391465677179,0.0050200000000000244
9.6,0.38,0.42,1.9,0.071,5.0,13.0,0.99659,3.15,0.75,10.5,6,0.16000000000000014,0.700280112044818,0.003410000000000024
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,6,0.20999999999999996,0.4440333024976873,0.0037199999999999456
8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.99488,3.26,0.56,11.3,6,0.050000000000000266,0.5114155251141553,0.005120000000000013
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6,0.020000000000000018,0.6394810009267841,0.003229999999999955
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,6,0.08000000000000007,0.7663197729422896,0.005920000000000036
8.2,0.4,0.31,1.9,0.082,8.0,24.0,0.996,3.24,0.69,10.6,6,0.06999999999999984,0.6377079482439925,0.0040000000000000036
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,6,0.10999999999999988,0.7950191570881225,0.005220000000000002
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,0.03000000000000025,0.6802120141342756,0.0026599999999999957
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,0.03000000000000025,0.6802120141342756,0.0026599999999999957
8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.99678,3.26,0.46,9.6,6,0.050000000000000266,0.4267161410018553,0.0032200000000000006
10.5,0.36,0.47,2.2,0.074,9.0,23.0,0.99638,3.23,0.76,12.0,6,0.08000000000000007,0.7076350093109869,0.0036199999999999566
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,6,0.2400000000000002,0.7592592592592592,0.0008000000000000229
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5,0.16000000000000014,0.46746104491292395,0.0007800000000000029
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5,0.29000000000000004,0.4351851851851851,0.0040799999999999725
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5,0.040000000000000036,0.6521739130434782,0.0023100000000000342
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,7,0.3700000000000001,0.6992337164750957,0.008430000000000049
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,0.08999999999999986,0.5953488372093023,0.0028200000000000447
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6,0.06000000000000005,0.7317073170731707,0.005299999999999971
7.8,0.815,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5,0.06999999999999984,0.5772811918063314,0.00378999999999996
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,0.08999999999999986,0.5953488372093023,0.0028200000000000447
10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.99614,3.23,0.49,9.3,4,0.08000000000000007,0.4635761589403974,0.0038599999999999746
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,0.08000000000000007,0.3777148253068933,0.007580000000000031
6.0,0.33,0.32,12.9,0.054,6.0,113.0,0.99572,3.3,0.56,11.5,4,0.010000000000000231,0.5313092979127135,0.0042799999999999505
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,6,0.050000000000000266,0.5981308411214953,0.003410000000000024
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,0.08000000000000007,0.3777148253068933,0.007580000000000031
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,4,0.06999999999999984,0.4255319148936171,0.0020200000000000218
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,4,0.14000000000000012,0.5298013245033113,0.005120000000000013
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,5,0.20999999999999996,0.37174721189591076,0.005059999999999953
9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,9.8,5,0.1499999999999999,0.5468025949953661,0.00270999999999999
9.0,0.4,0.41,2.0,0.058,15.0,40.0,0.99414,3.22,0.6,12.2,6,0.08999999999999986,0.5671077504725898,0.005859999999999976
8.3,0.56,0.22,2.4,0.082,10.0,86.0,0.9983,3.37,0.62,9.5,5,0.06000000000000005,0.5730129390018484,0.0017000000000000348
5.9,0.29,0.25,13.4,0.067,72.0,160.0,0.99721,3.33,0.54,10.3,6,0.020000000000000018,0.5060918462980319,0.002789999999999959
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,5,0.18000000000000016,0.6284658040665434,0.003449999999999953
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5,0.18999999999999995,0.441988950276243,0.0049799999999999844
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,5,0.18000000000000016,0.6284658040665434,0.003449999999999953
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,6,0.10000000000000009,0.6938020351526365,0.005099999999999993
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,0.08999999999999986,0.5653382761816497,0.0048599999999999755
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,0.08999999999999986,0.5653382761816497,0.0048599999999999755
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,0.03000000000000025,0.5478180129990715,0.0037000000000000366
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,0.14000000000000012,0.5164737310774711,0.003730000000000011
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,0.1200000000000001,0.5291970802919708,0.004310000000000036
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,0.08999999999999986,0.6394810009267841,0.0037199999999999456
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,5,0.16000000000000014,0.420954162768943,0.006419999999999981
7.5,0.59,0.22,1.8,0.082,43.0,60.0,0.99499,3.1,0.42,9.2,5,0.20999999999999996,0.38817005545286504,0.005009999999999959
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,0.009999999999999787,0.6451612903225806,0.003669999999999951
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,0.1299999999999999,0.5609973285841496,0.0046199999999999575
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,0.1299999999999999,0.5609973285841496,0.0046199999999999575
8.6,0.635,0.68,1.8,0.403,19.0,56.0,0.99632,3.02,1.15,9.3,5,0.29000000000000004,0.8196721311475409,0.0036800000000000166
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,4,0.2799999999999998,0.5078485687903971,0.005630000000000024
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,0.16000000000000014,0.5365402405180388,0.0027399999999999647
8.2,0.78,0.0,2.2,0.089,13.0,26.0,0.9978,3.37,0.46,9.6,4,0.06000000000000005,0.4224058769513315,0.0021999999999999797
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,0.06999999999999984,0.6754221388367729,0.00544
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,0.06999999999999984,0.5550416281221091,0.0043600000000000305
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,0.06999999999999984,0.5550416281221091,0.0043600000000000305
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,0.20999999999999996,0.8146067415730337,0.0040000000000000036
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,0.16000000000000014,0.509731232622799,0.0033199999999999896
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,8,0.18999999999999995,0.7854406130268199,0.009199999999999986
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,6,0.3900000000000001,0.7156488549618321,0.009159999999999946
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,0.06999999999999984,0.5433746425166825,0.00649999999999995
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,0.18999999999999995,0.4921077065923863,0.006149999999999989
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,0.20999999999999996,0.40074557315936626,0.005059999999999953
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,0.06999999999999984,0.4809437386569873,0.005600000000000049
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,0.06999999999999984,0.5023255813953489,0.0031200000000000117
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,0.03000000000000025,0.5333333333333333,0.0043400000000000105
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,0.040000000000000036,0.5385996409335726,0.0036399999999999766
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,0.06999999999999984,0.5023255813953489,0.0031200000000000117
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,0.16999999999999993,0.5367231638418078,0.005199999999999982
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,0.06000000000000005,0.5942432683379759,0.0043999999999999595
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,0.06000000000000005,0.5942432683379759,0.0043999999999999595
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,0.020000000000000018,0.6273062730627307,0.00380999999999998
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,0.050000000000000266,0.5748175182481752,0.0026599999999999957
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,0.08000000000000007,0.5228758169934641,0.005240000000000022
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,0.16000000000000014,0.5229357798165136,0.0026599999999999957
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,6,0.040000000000000036,0.5056179775280899,0.006719999999999948
8.0,0.6,0.08,2.6,0.056,3.0,7.0,0.99286,3.22,0.37,13.0,5,0.08999999999999986,0.35037878787878785,0.007140000000000035
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,0.010000000000000231,1.095505617977528,0.0008599999999999719
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,0.010000000000000231,1.095505617977528,0.0008599999999999719
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,0.04999999999999982,0.5363636363636363,0.004789999999999961
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,0.020000000000000018,0.6989748369058714,0.0036199999999999566
5.9,0.395,0.13,2.4,0.056,14.0,28.0,0.99362,3.62,0.67,12.4,6,0.31000000000000005,0.634469696969697,0.006380000000000052
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,4,0.029999999999999805,0.45202952029520294,0.0032799999999999496
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,0.020000000000000018,0.6989748369058714,0.0036199999999999566
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,0.10999999999999988,0.4117108874656908,0.0044199999999999795
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,0.10999999999999988,0.4117108874656908,0.0044199999999999795
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,0.040000000000000036,0.5733082706766917,0.006770000000000054
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,6,0.14000000000000012,0.5268109125117593,0.008090000000000042
7.6,1.58,0.0,2.1,0.137,5.0,9.0,0.99476,3.5,0.4,10.9,3,0.18999999999999995,0.3518029903254178,0.005240000000000022
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,0.46999999999999975,0.5648148148148148,0.005560000000000009
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,0.29000000000000004,0.6727272727272726,0.0040200000000000236
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6,0.010000000000000231,0.7518796992481203,0.0042400000000000215
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,5,0.04999999999999982,0.6105457909343202,0.00499000000000005
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,0.18999999999999995,0.4047838086476541,0.0044999999999999485
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,0.010000000000000231,0.49394221808014915,0.0038799999999999946
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,0.020000000000000018,0.5698529411764706,0.0020999999999999908
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,4,0.10000000000000009,0.48689138576779023,0.0047599999999999865
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,0.020000000000000018,0.5698529411764706,0.0020999999999999908
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,0.03000000000000025,0.5695611577964519,0.0040000000000000036
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,0.010000000000000231,0.49394221808014915,0.0038799999999999946
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,0.020000000000000018,0.5545112781954886,0.007099999999999995
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5,0.029999999999999805,0.43397968605724835,0.0046800000000000175
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,6,0.08999999999999986,0.4972375690607735,0.0044199999999999795
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,6,0.08999999999999986,0.4880294659300184,0.0044399999999999995
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,0.050000000000000266,0.5355493998153278,0.0038399999999999546
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,6,0.6999999999999997,0.5667627281460135,0.007419999999999982
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,6,0.1299999999999999,0.6324472960586618,0.0036199999999999566
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,0.050000000000000266,0.5355493998153278,0.0038399999999999546
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,6,0.41000000000000014,0.9405940594059407,0.0034800000000000386
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,5,0.050000000000000266,0.603290676416819,0.0020400000000000418
5.0,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,6,0.6999999999999997,0.5667627281460135,0.007419999999999982
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,5,0.1299999999999999,0.5198487712665406,0.006079999999999974
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,7,0.1299999999999999,0.7735849056603773,0.005049999999999999
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,0.08000000000000007,0.5571030640668524,0.005199999999999982
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,0.08000000000000007,0.5571030640668524,0.005199999999999982
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,0.08000000000000007,0.5571030640668524,0.005199999999999982
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,0.08000000000000007,0.5571030640668524,0.005199999999999982
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,0.029999999999999805,0.4846225535880709,0.0044999999999999485
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,0.020000000000000018,0.5170821791320407,0.0038399999999999546
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,0.020000000000000018,0.5170821791320407,0.0038399999999999546
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,5,0.050000000000000266,0.41553748870822044,0.0033199999999999896
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,6,0.2200000000000002,0.4,0.004190000000000027
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,0.1299999999999999,0.4726598702502317,0.0023999999999999577
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,0.08000000000000007,0.4459691252144083,0.003920000000000035
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,0.06999999999999984,0.617399438727783,0.006129999999999969
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,0.04999999999999982,0.4257332071901609,0.005519999999999969
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,0.04999999999999982,0.4257332071901609,0.005519999999999969
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,0.04999999999999982,0.4257332071901609,0.005519999999999969
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,0.04999999999999982,0.4981549815498155,0.0046199999999999575
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,0.04999999999999982,0.4981549815498155,0.0046199999999999575
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,0.04999999999999982,0.4981549815498155,0.0046199999999999575
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,6,0.06000000000000005,0.4700460829493088,0.004109999999999947
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,0.04999999999999982,0.4981549815498155,0.0046199999999999575
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5,0.2200000000000002,0.4921077065923863,0.0014800000000000368
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,0.06000000000000005,0.4985888993414864,0.00387000000000004
6.1,0.59,0.01,2.1,0.056,5.0,13.0,0.99472,3.52,0.56,11.4,5,0.20999999999999996,0.5303030303030303,0.005279999999999951
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,0.029999999999999805,0.36178107606679033,0.004129999999999967
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,0.029999999999999805,0.36178107606679033,0.004129999999999967
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,5,0.10000000000000009,0.48103607770582796,0.0048200000000000465
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,5,0.029999999999999805,0.5332086061739943,0.0034600000000000186
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,6,0.009999999999999787,0.47887323943661975,0.006680000000000019
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,0.06000000000000005,0.42357274401473294,0.0030999999999999917
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,0.06000000000000005,0.42357274401473294,0.0030999999999999917
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,5,0.040000000000000036,0.4828226555246054,0.0043199999999999905
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,0.04999999999999982,0.4051565377532228,0.005360000000000031
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,0.04999999999999982,0.4059040590405904,0.005360000000000031
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,6,0.29000000000000004,0.5473098330241186,0.0035199999999999676
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,5,0.03000000000000025,0.42808219178082196,0.0026399999999999757
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,0.2400000000000002,0.5957836846929423,0.0029599999999999627
9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,5,0.06999999999999984,0.5035971223021583,0.003009999999999957
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5,0.04999999999999982,0.49405306495882895,0.0027599999999999847
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,0.2400000000000002,0.5957836846929423,0.0029599999999999627
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,4,0.020000000000000018,0.4444444444444444,0.0034800000000000386
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,0.1499999999999999,0.4835766423357664,0.0050000000000000044
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,5,0.1299999999999999,0.5560538116591929,0.0029000000000000137
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,5,0.06999999999999984,0.45703839122486284,0.0042400000000000215
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,6,0.06000000000000005,1.0845588235294117,0.00275000000000003
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,0.040000000000000036,0.4633920296570899,0.0034399999999999986
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,4,0.020000000000000018,0.3461178671655753,0.006040000000000045
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,0.31000000000000005,0.8268551236749115,0.003770000000000051
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,6,0.10000000000000009,0.8933217692974849,0.005240000000000022
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,0.31000000000000005,0.8268551236749115,0.003770000000000051
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,5,0.06999999999999984,0.4054054054054054,0.0033600000000000296
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,3,0.009999999999999787,0.4025256511444357,0.005290000000000017
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,5,0.050000000000000266,0.4801477377654663,0.0041400000000000325
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,0.20000000000000018,0.42357274401473294,0.00539999999999996
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,6,0.3999999999999999,0.5688073394495412,0.0047000000000000375
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,6,0.020000000000000018,0.47309833024118736,0.003909999999999969
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,0.04999999999999982,0.5756731662024142,0.004430000000000045
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,0.04999999999999982,0.5756731662024142,0.004430000000000045
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,5,0.06999999999999984,0.41899441340782123,0.0046599999999999975
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,0.010000000000000231,0.45370370370370366,0.00387000000000004
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,0.010000000000000231,0.45370370370370366,0.00387000000000004
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,0.1200000000000001,0.4516711833785005,0.004070000000000018
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,5,0.1200000000000001,0.3903345724907063,0.0033199999999999896
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,0.010000000000000231,0.5272727272727272,0.0039000000000000146
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,0.010000000000000231,0.5272727272727272,0.0039000000000000146
